,DateTime
14186,2021-02-09 17:50:00
14187,2021-02-09 17:55:00
14188,2021-02-09 18:05:00
14189,2021-02-09 18:45:00
14190,2021-02-09 18:50:00
14191,2021-02-09 18:55:00
14192,2021-02-09 19:00:00
14193,2021-02-09 19:05:00
14194,2021-02-09 19:15:00
14195,2021-02-09 19:20:00
14196,2021-02-09 19:25:00
14197,2021-02-09 19:30:00
14198,2021-02-09 19:35:00
14199,2021-02-09 19:45:00
14200,2021-02-09 19:50:00
14201,2021-02-09 19:55:00
14202,2021-02-09 20:00:00
14203,2021-02-09 20:05:00
14204,2021-02-09 20:15:00
14205,2021-02-09 20:20:00
14206,2021-02-09 20:25:00
14207,2021-02-09 20:30:00
14208,2021-02-09 20:40:00
14209,2021-02-09 20:45:00
14210,2021-02-09 20:50:00
14211,2021-02-09 20:55:00
14212,2021-02-09 21:05:00
14213,2021-02-09 21:10:00
14214,2021-02-09 21:15:00
14215,2021-02-09 21:20:00
14216,2021-02-09 21:30:00
14217,2021-02-09 21:35:00
14218,2021-02-09 21:40:00
14219,2021-02-09 21:45:00
14220,2021-02-09 22:40:00
14221,2021-02-09 22:45:00
14222,2021-02-09 22:50:00
14223,2021-02-09 23:35:00
14224,2021-02-09 23:45:00
14225,2021-02-09 23:50:00
14226,2021-02-09 23:55:00
14227,2021-02-10 00:05:00
14228,2021-02-10 00:10:00
14229,2021-02-10 00:15:00
14230,2021-02-10 00:25:00
14231,2021-02-10 00:30:00
14232,2021-02-10 00:35:00
14233,2021-02-10 04:05:00
14234,2021-02-10 06:30:00
14235,2021-02-10 06:40:00
14236,2021-02-10 06:45:00
14237,2021-02-10 06:55:00
14238,2021-02-10 07:00:00
14239,2021-02-10 14:15:00
14240,2021-02-10 14:25:00
14241,2021-02-10 14:30:00
14242,2021-02-10 14:50:00
14243,2021-02-10 14:55:00
14244,2021-02-10 15:00:00
14245,2021-02-10 15:10:00
14246,2021-02-10 15:15:00
14247,2021-02-10 15:20:00
14248,2021-02-10 15:35:00
14249,2021-02-10 15:40:00
14250,2021-02-10 15:45:00
14251,2021-02-10 15:55:00
14252,2021-02-10 16:00:00
14253,2021-02-10 16:05:00
14254,2021-02-10 16:15:00
14255,2021-02-10 16:20:00
14256,2021-02-10 16:30:00
14257,2021-02-10 16:35:00
14258,2021-02-10 16:45:00
14259,2021-02-10 16:50:00
14260,2021-02-10 17:10:00
14261,2021-02-10 17:15:00
14262,2021-02-10 17:45:00
14263,2021-02-10 17:50:00
14264,2021-02-10 18:00:00
14265,2021-02-10 18:05:00
14266,2021-02-10 18:35:00
14267,2021-02-10 18:40:00
14268,2021-02-10 18:50:00
14269,2021-02-10 19:10:00
14270,2021-02-10 19:15:00
14271,2021-02-10 19:25:00
14272,2021-02-10 19:30:00
14273,2021-02-10 19:40:00
14274,2021-02-10 19:45:00
14275,2021-02-10 19:55:00
14276,2021-02-10 20:00:00
14277,2021-02-10 20:10:00
14278,2021-02-10 20:15:00
14279,2021-02-11 02:45:00
14280,2021-02-11 02:55:00
14281,2021-02-11 03:00:00
14282,2021-02-11 03:15:00
14283,2021-02-11 03:20:00
14284,2021-02-11 03:25:00
14285,2021-02-11 03:35:00
14286,2021-02-11 03:40:00
14287,2021-02-11 03:50:00
14288,2021-02-11 03:55:00
14289,2021-02-11 04:00:00
14290,2021-02-11 04:10:00
14291,2021-02-11 04:25:00
14292,2021-02-11 04:30:00
14293,2021-02-11 04:35:00
14294,2021-02-11 04:45:00
14295,2021-02-11 04:50:00
14296,2021-02-11 04:55:00
14297,2021-02-11 05:05:00
14298,2021-02-11 05:10:00
14299,2021-02-11 05:15:00
14300,2021-02-11 09:30:00
14301,2021-02-11 09:35:00
14302,2021-02-11 09:40:00
14303,2021-02-11 09:50:00
14304,2021-02-11 09:55:00
14305,2021-02-11 10:05:00
14306,2021-02-11 10:10:00
14307,2021-02-11 10:20:00
14308,2021-02-11 10:25:00
14309,2021-02-11 10:40:00
14310,2021-02-11 10:55:00
14311,2021-02-11 11:00:00
14312,2021-02-11 11:10:00
14313,2021-02-11 11:15:00
14314,2021-02-11 11:55:00
14315,2021-02-11 12:00:00
14316,2021-02-11 12:10:00
14317,2021-02-11 12:15:00
14318,2021-02-11 12:20:00
14319,2021-02-11 12:30:00
14320,2021-02-11 12:35:00
14321,2021-02-11 12:40:00
14322,2021-02-11 15:45:00
14323,2021-02-11 15:50:00
14324,2021-02-11 15:55:00
14325,2021-02-11 16:05:00
14326,2021-02-11 16:10:00
14327,2021-02-11 16:20:00
14328,2021-02-11 16:25:00
14329,2021-02-11 16:30:00
14330,2021-02-11 16:40:00
14331,2021-02-11 16:55:00
14332,2021-02-11 17:15:00
14333,2021-02-11 17:50:00
14334,2021-02-11 18:00:00
14335,2021-02-11 22:35:00
14336,2021-02-11 22:45:00
14337,2021-02-11 22:50:00
14338,2021-02-11 23:00:00
14339,2021-02-11 23:05:00
14340,2021-02-11 23:15:00
14341,2021-02-11 23:20:00
14342,2021-02-11 23:50:00
14343,2021-02-11 23:55:00
14344,2021-02-12 00:30:00
14345,2021-02-12 00:40:00
14346,2021-02-12 00:45:00
14347,2021-02-12 00:55:00
14348,2021-02-12 01:00:00
14349,2021-02-12 02:30:00
14350,2021-02-12 02:35:00
14351,2021-02-12 02:40:00
14352,2021-02-12 04:05:00
14353,2021-02-12 04:10:00
14354,2021-02-12 04:20:00
14355,2021-02-12 04:25:00
14356,2021-02-12 04:35:00
14357,2021-02-12 04:40:00
14358,2021-02-12 04:50:00
14359,2021-02-12 04:55:00
14360,2021-02-12 05:05:00
14361,2021-02-12 05:10:00
14362,2021-02-12 05:20:00
14363,2021-02-12 05:25:00
14364,2021-02-12 05:40:00
14365,2021-02-12 05:45:00
14366,2021-02-12 05:55:00
14367,2021-02-12 06:00:00
14368,2021-02-12 06:15:00
14369,2021-02-12 06:20:00
14370,2021-02-12 06:30:00
14371,2021-02-12 06:35:00
14372,2021-02-12 06:45:00
14373,2021-02-12 06:55:00
14374,2021-02-12 07:10:00
14375,2021-02-12 09:00:00
14376,2021-02-12 09:05:00
14377,2021-02-12 09:10:00
14378,2021-02-12 09:30:00
14379,2021-02-12 09:35:00
14380,2021-02-12 09:45:00
14381,2021-02-12 09:50:00
14382,2021-02-12 10:00:00
14383,2021-02-12 10:05:00
14384,2021-02-12 10:15:00
14385,2021-02-12 10:20:00
14386,2021-02-12 10:30:00
14387,2021-02-12 10:35:00
14388,2021-02-12 11:00:00
14389,2021-02-12 11:05:00
14390,2021-02-12 12:35:00
14391,2021-02-12 12:40:00
14392,2021-02-12 16:50:00
14393,2021-02-12 17:00:00
14394,2021-02-12 17:05:00
14395,2021-02-12 17:10:00
14396,2021-02-12 17:15:00
14397,2021-02-12 21:25:00
14398,2021-02-12 21:35:00
14399,2021-02-12 21:40:00
14400,2021-02-12 21:50:00
14401,2021-02-12 21:55:00
14402,2021-02-12 22:05:00
14403,2021-02-12 22:10:00
14404,2021-02-13 06:45:00
14405,2021-02-13 06:55:00
14406,2021-02-13 07:00:00
14407,2021-02-13 16:10:00
14408,2021-02-13 16:20:00
14409,2021-02-13 16:25:00
14410,2021-02-13 16:30:00
14411,2021-02-13 16:40:00
14412,2021-02-13 16:45:00
14413,2021-02-13 16:50:00
14414,2021-02-13 17:00:00
14415,2021-02-13 17:05:00
14416,2021-02-13 17:15:00
14417,2021-02-13 17:20:00
14418,2021-02-13 17:30:00
14419,2021-02-13 17:35:00
14420,2021-02-13 17:45:00
14421,2021-02-13 17:50:00
14422,2021-02-13 18:25:00
14423,2021-02-13 18:30:00
14424,2021-02-13 18:35:00
14425,2021-02-13 18:45:00
14426,2021-02-13 18:50:00
14427,2021-02-13 19:00:00
14428,2021-02-13 19:05:00
14429,2021-02-13 19:15:00
14430,2021-02-13 19:20:00
14431,2021-02-13 19:30:00
14432,2021-02-13 19:35:00
14433,2021-02-13 20:05:00
14434,2021-02-13 20:10:00
14435,2021-02-13 23:25:00
14436,2021-02-13 23:30:00
14437,2021-02-13 23:35:00
14438,2021-02-13 23:45:00
14439,2021-02-13 23:50:00
14440,2021-02-14 00:00:00
14441,2021-02-14 00:20:00
14442,2021-02-14 00:25:00
14443,2021-02-14 00:55:00
14444,2021-02-14 01:00:00
14445,2021-02-14 01:10:00
14446,2021-02-14 01:15:00
14447,2021-02-14 01:25:00
14448,2021-02-14 01:45:00
14449,2021-02-14 02:00:00
14450,2021-02-14 02:05:00
14451,2021-02-14 02:15:00
14452,2021-02-14 02:20:00
14453,2021-02-14 02:30:00
14454,2021-02-14 02:35:00
14455,2021-02-14 02:45:00
14456,2021-02-14 02:50:00
14457,2021-02-14 08:25:00
14458,2021-02-14 13:45:00
14459,2021-02-14 13:50:00
14460,2021-02-14 13:55:00
14461,2021-02-14 14:00:00
14462,2021-02-14 15:10:00
14463,2021-02-14 15:15:00
14464,2021-02-14 15:20:00
14465,2021-02-14 15:25:00
14466,2021-02-14 15:30:00
14467,2021-02-14 15:35:00
14468,2021-02-14 15:45:00
14469,2021-02-14 15:50:00
14470,2021-02-14 15:55:00
14471,2021-02-14 16:00:00
14472,2021-02-14 16:10:00
14473,2021-02-14 16:15:00
14474,2021-02-14 16:20:00
14475,2021-02-14 16:25:00
14476,2021-02-14 16:30:00
14477,2021-02-14 16:40:00
14478,2021-02-14 16:45:00
14479,2021-02-14 16:50:00
14480,2021-02-14 16:55:00
14481,2021-02-14 17:20:00
14482,2021-02-14 17:25:00
14483,2021-02-14 17:30:00
14484,2021-02-14 17:35:00
14485,2021-02-14 17:40:00
14486,2021-02-14 17:50:00
14487,2021-02-14 17:55:00
14488,2021-02-14 18:00:00
14489,2021-02-14 18:05:00
14490,2021-02-15 03:35:00
14491,2021-02-15 03:45:00
14492,2021-02-15 03:50:00
14493,2021-02-15 04:00:00
14494,2021-02-15 04:05:00
14495,2021-02-15 04:10:00
14496,2021-02-15 04:15:00
14497,2021-02-15 04:20:00
14498,2021-02-15 04:25:00
14499,2021-02-15 04:30:00
14500,2021-02-15 04:35:00
14501,2021-02-15 04:40:00
14502,2021-02-15 05:40:00
14503,2021-02-15 06:20:00
14504,2021-02-15 06:30:00
14505,2021-02-15 06:35:00
14506,2021-02-15 06:50:00
14507,2021-02-15 07:00:00
14508,2021-02-15 07:05:00
14509,2021-02-15 14:15:00
14510,2021-02-15 17:00:00
14511,2021-02-15 17:10:00
14512,2021-02-15 17:15:00
14513,2021-02-15 19:45:00
14514,2021-02-15 19:55:00
14515,2021-02-15 20:00:00
14516,2021-02-15 20:05:00
14517,2021-02-15 20:15:00
14518,2021-02-15 20:20:00
14519,2021-02-15 20:30:00
14520,2021-02-15 20:35:00
14521,2021-02-15 20:45:00
14522,2021-02-15 20:50:00
14523,2021-02-15 21:00:00
14524,2021-02-15 21:05:00
14525,2021-02-15 21:30:00
14526,2021-02-15 21:35:00
14527,2021-02-15 21:45:00
14528,2021-02-15 21:50:00
14529,2021-02-15 22:00:00
14530,2021-02-15 22:05:00
14531,2021-02-15 22:15:00
14532,2021-02-15 22:20:00
14533,2021-02-15 22:30:00
14534,2021-02-15 22:35:00
14535,2021-02-15 22:45:00
14536,2021-02-15 22:50:00
14537,2021-02-16 00:15:00
14538,2021-02-16 00:20:00
14539,2021-02-16 00:30:00
14540,2021-02-16 00:40:00
14541,2021-02-16 00:50:00
14542,2021-02-16 00:55:00
14543,2021-02-16 01:05:00
14544,2021-02-16 01:10:00
14545,2021-02-16 01:40:00
14546,2021-02-16 02:30:00
14547,2021-02-16 02:45:00
14548,2021-02-16 03:05:00
14549,2021-02-16 03:30:00
14550,2021-02-16 03:45:00
14551,2021-02-16 04:00:00
14552,2021-02-16 04:25:00
14553,2021-02-16 04:50:00
14554,2021-02-16 05:00:00
14555,2021-02-16 12:00:00
14556,2021-02-16 12:20:00
14557,2021-02-16 12:45:00
14558,2021-02-16 13:05:00
14559,2021-02-16 13:30:00
14560,2021-02-16 13:50:00
14561,2021-02-16 14:15:00
14562,2021-02-16 14:30:00
14563,2021-02-16 15:05:00
14564,2021-02-16 20:55:00
14565,2021-02-16 21:25:00
14566,2021-02-16 21:40:00
14567,2021-02-17 05:45:00
14568,2021-02-17 05:55:00
14569,2021-02-17 06:15:00
14570,2021-02-17 06:30:00
14571,2021-02-17 06:45:00
14572,2021-02-17 07:15:00
14573,2021-02-17 07:35:00
14574,2021-02-17 07:50:00
14575,2021-02-17 08:25:00
14576,2021-02-17 08:55:00
14577,2021-02-17 09:20:00
14578,2021-02-17 10:15:00
14579,2021-02-17 10:50:00
14580,2021-02-17 16:30:00
14581,2021-02-17 17:30:00
14582,2021-02-17 17:45:00
14583,2021-02-17 18:00:00
14584,2021-02-17 18:20:00
14585,2021-02-17 18:35:00
14586,2021-02-17 18:55:00
14587,2021-02-17 19:25:00
14588,2021-02-17 19:40:00
14589,2021-02-17 19:50:00
14590,2021-02-18 00:40:00
14591,2021-02-18 01:35:00
14592,2021-02-18 02:35:00
14593,2021-02-18 02:45:00
14594,2021-02-18 03:05:00
14595,2021-02-18 03:20:00
14596,2021-02-18 03:35:00
14597,2021-02-18 03:55:00
14598,2021-02-18 04:30:00
14599,2021-02-18 04:40:00
14600,2021-02-18 04:50:00
14601,2021-02-18 05:15:00
14602,2021-02-18 08:30:00
14603,2021-02-18 08:35:00
14604,2021-02-18 08:40:00
14605,2021-02-18 08:45:00
14606,2021-02-18 08:50:00
14607,2021-02-18 08:55:00
14608,2021-02-18 09:00:00
14609,2021-02-18 09:05:00
14610,2021-02-18 09:10:00
14611,2021-02-18 09:15:00
14612,2021-02-18 09:20:00
14613,2021-02-18 12:10:00
14614,2021-02-18 12:45:00
14615,2021-02-18 13:05:00
14616,2021-02-18 14:15:00
14617,2021-02-18 14:40:00
14618,2021-02-18 14:55:00
14619,2021-02-18 15:15:00
14620,2021-02-18 15:30:00
14621,2021-02-18 15:55:00
14622,2021-02-18 16:20:00
14623,2021-02-18 16:55:00
14624,2021-02-18 22:05:00
14625,2021-02-18 23:00:00
14626,2021-02-18 23:30:00
14627,2021-02-19 00:20:00
14628,2021-02-19 00:35:00
14629,2021-02-19 00:50:00
14630,2021-02-19 01:15:00
14631,2021-02-19 01:25:00
14632,2021-02-19 01:35:00
14633,2021-02-19 02:05:00
14634,2021-02-19 02:50:00
14635,2021-02-19 03:25:00
14636,2021-02-19 03:35:00
14637,2021-02-19 03:40:00
14638,2021-02-19 03:45:00
14639,2021-02-19 03:50:00
14640,2021-02-19 03:55:00
14641,2021-02-19 04:00:00
14642,2021-02-19 04:05:00
14643,2021-02-19 04:10:00
14644,2021-02-19 04:15:00
14645,2021-02-19 04:20:00
14646,2021-02-19 04:25:00
14647,2021-02-19 04:30:00
14648,2021-02-19 04:35:00
14649,2021-02-19 04:40:00
14650,2021-02-19 04:45:00
14651,2021-02-19 04:50:00
14652,2021-02-19 04:55:00
14653,2021-02-19 05:00:00
14654,2021-02-19 05:05:00
14655,2021-02-19 05:10:00
14656,2021-02-19 05:15:00
14657,2021-02-19 05:20:00
14658,2021-02-19 05:25:00
14659,2021-02-19 05:30:00
14660,2021-02-19 05:35:00
14661,2021-02-19 05:40:00
14662,2021-02-19 05:45:00
14663,2021-02-19 05:50:00
14664,2021-02-19 05:55:00
14665,2021-02-19 06:00:00
14666,2021-02-19 06:05:00
14667,2021-02-19 06:10:00
14668,2021-02-19 06:15:00
14669,2021-02-19 06:20:00
14670,2021-02-19 06:25:00
14671,2021-02-19 06:30:00
14672,2021-02-19 06:35:00
14673,2021-02-19 06:40:00
14674,2021-02-19 06:45:00
14675,2021-02-19 06:50:00
14676,2021-02-19 06:55:00
14677,2021-02-19 07:00:00
14678,2021-02-19 07:05:00
14679,2021-02-19 07:10:00
14680,2021-02-19 07:15:00
14681,2021-02-19 07:20:00
14682,2021-02-19 07:25:00
14683,2021-02-19 07:30:00
14684,2021-02-19 07:35:00
14685,2021-02-19 07:40:00
14686,2021-02-19 07:45:00
14687,2021-02-19 07:50:00
14688,2021-02-19 07:55:00
14689,2021-02-19 08:00:00
14690,2021-02-19 08:05:00
14691,2021-02-19 08:10:00
14692,2021-02-19 08:15:00
14693,2021-02-19 08:20:00
14694,2021-02-19 08:25:00
14695,2021-02-19 08:30:00
14696,2021-02-19 08:35:00
14697,2021-02-19 08:40:00
14698,2021-02-19 08:45:00
14699,2021-02-19 08:50:00
14700,2021-02-19 08:55:00
14701,2021-02-19 09:00:00
14702,2021-02-19 09:05:00
14703,2021-02-19 09:10:00
14704,2021-02-19 09:15:00
14705,2021-02-19 09:20:00
14706,2021-02-19 09:25:00
14707,2021-02-19 09:30:00
14708,2021-02-19 09:35:00
14709,2021-02-19 09:40:00
14710,2021-02-19 09:45:00
14711,2021-02-19 09:50:00
14712,2021-02-19 09:55:00
14713,2021-02-19 10:00:00
14714,2021-02-19 10:05:00
14715,2021-02-19 10:10:00
14716,2021-02-19 10:15:00
14717,2021-02-19 10:20:00
14718,2021-02-19 10:25:00
14719,2021-02-19 10:30:00
14720,2021-02-19 10:35:00
14721,2021-02-19 10:45:00
14722,2021-02-19 10:50:00
14723,2021-02-19 10:55:00
14724,2021-02-19 11:00:00
14725,2021-02-19 11:05:00
14726,2021-02-19 11:10:00
14727,2021-02-19 11:15:00
14728,2021-02-19 11:20:00
14729,2021-02-19 11:25:00
14730,2021-02-19 11:35:00
14731,2021-02-19 11:40:00
14732,2021-02-19 11:45:00
14733,2021-02-19 11:50:00
14734,2021-02-19 11:55:00
14735,2021-02-19 12:00:00
14736,2021-02-19 12:05:00
14737,2021-02-19 12:10:00
14738,2021-02-19 12:15:00
14739,2021-02-19 12:20:00
14740,2021-02-19 12:25:00
14741,2021-02-19 12:30:00
14742,2021-02-19 12:40:00
14743,2021-02-19 12:45:00
14744,2021-02-19 12:50:00
14745,2021-02-19 12:55:00
14746,2021-02-19 13:00:00
14747,2021-02-19 13:05:00
14748,2021-02-19 13:10:00
14749,2021-02-19 13:15:00
14750,2021-02-19 13:20:00
14751,2021-02-19 13:25:00
14752,2021-02-19 13:35:00
14753,2021-02-19 13:40:00
14754,2021-02-19 13:45:00
14755,2021-02-19 13:50:00
14756,2021-02-19 13:55:00
14757,2021-02-19 14:00:00
14758,2021-02-19 14:05:00
14759,2021-02-19 14:10:00
14760,2021-02-19 14:15:00
14761,2021-02-19 14:20:00
14762,2021-02-19 14:25:00
14763,2021-02-19 14:30:00
14764,2021-02-19 14:35:00
14765,2021-02-19 14:40:00
14766,2021-02-19 14:50:00
14767,2021-02-19 14:55:00
14768,2021-02-19 15:10:00
14769,2021-02-19 15:20:00
14770,2021-02-19 15:25:00
14771,2021-02-19 15:30:00
14772,2021-02-19 15:40:00
14773,2021-02-19 15:50:00
14774,2021-02-19 16:15:00
14775,2021-02-19 16:40:00
14776,2021-02-19 17:00:00
14777,2021-02-19 23:35:00
14778,2021-02-19 23:55:00
14779,2021-02-20 00:15:00
14780,2021-02-20 00:30:00
14781,2021-02-20 00:45:00
14782,2021-02-20 01:10:00
14783,2021-02-20 01:35:00
14784,2021-02-20 01:55:00
14785,2021-02-20 03:05:00
14786,2021-02-20 07:50:00
14787,2021-02-20 08:35:00
14788,2021-02-20 08:50:00
14789,2021-02-20 09:05:00
14790,2021-02-20 09:25:00
14791,2021-02-20 09:40:00
14792,2021-02-20 09:55:00
14793,2021-02-20 10:15:00
14794,2021-02-20 10:30:00
14795,2021-02-20 10:50:00
14796,2021-02-20 11:15:00
14797,2021-02-20 11:50:00
14798,2021-02-20 19:25:00
14799,2021-02-20 19:45:00
14800,2021-02-20 20:05:00
14801,2021-02-20 21:00:00
14802,2021-02-20 23:50:00
14803,2021-02-21 00:30:00
14804,2021-02-21 00:45:00
14805,2021-02-21 01:00:00
14806,2021-02-21 01:10:00
14807,2021-02-21 01:20:00
14808,2021-02-21 01:30:00
14809,2021-02-21 01:50:00
14810,2021-02-21 02:35:00
14811,2021-02-21 03:00:00
14812,2021-02-21 08:50:00
14813,2021-02-21 09:25:00
14814,2021-02-21 09:40:00
14815,2021-02-21 10:05:00
14816,2021-02-21 10:25:00
14817,2021-02-21 10:45:00
14818,2021-02-21 11:05:00
14819,2021-02-21 11:40:00
14820,2021-02-21 12:00:00
14821,2021-02-21 12:50:00
14822,2021-02-21 13:00:00
14823,2021-02-21 19:10:00
14824,2021-02-21 19:25:00
14825,2021-02-21 19:40:00
14826,2021-02-21 20:00:00
14827,2021-02-21 20:30:00
14828,2021-02-21 21:00:00
14829,2021-02-21 21:15:00
14830,2021-02-21 21:40:00
14831,2021-02-22 03:45:00
14832,2021-02-22 04:00:00
14833,2021-02-22 04:15:00
14834,2021-02-22 04:35:00
14835,2021-02-22 04:55:00
14836,2021-02-22 05:20:00
14837,2021-02-22 05:45:00
14838,2021-02-22 06:00:00
14839,2021-02-22 12:50:00
14840,2021-02-22 13:10:00
14841,2021-02-22 13:25:00
14842,2021-02-22 13:40:00
14843,2021-02-22 13:55:00
14844,2021-02-22 14:15:00
14845,2021-02-22 14:40:00
14846,2021-02-22 15:00:00
14847,2021-02-22 15:20:00
14848,2021-02-22 15:40:00
14849,2021-02-22 16:20:00
14850,2021-02-22 16:45:00
14851,2021-02-22 17:40:00
14852,2021-02-22 18:50:00
14853,2021-02-22 22:55:00
14854,2021-02-22 23:10:00
14855,2021-02-22 23:45:00
14856,2021-02-23 00:10:00
14857,2021-02-23 00:20:00
14858,2021-02-23 00:55:00
14859,2021-02-23 01:10:00
14860,2021-02-23 01:45:00
14861,2021-02-23 02:00:00
14862,2021-02-23 04:00:00
14863,2021-02-23 08:35:00
14864,2021-02-23 08:55:00
14865,2021-02-23 09:15:00
14866,2021-02-23 09:35:00
14867,2021-02-23 09:55:00
14868,2021-02-23 10:15:00
14869,2021-02-23 10:30:00
14870,2021-02-23 11:10:00
14871,2021-02-23 11:25:00
14872,2021-02-23 11:45:00
14873,2021-02-23 12:00:00
14874,2021-02-23 13:35:00
14875,2021-02-23 17:05:00
14876,2021-02-23 17:25:00
14877,2021-02-23 17:40:00
14878,2021-02-23 18:15:00
14879,2021-02-23 18:30:00
14880,2021-02-23 18:50:00
14881,2021-02-23 19:05:00
14882,2021-02-23 19:25:00
14883,2021-02-23 20:05:00
14884,2021-02-23 20:25:00
14885,2021-02-24 03:15:00
14886,2021-02-24 03:30:00
14887,2021-02-24 03:55:00
14888,2021-02-24 04:10:00
14889,2021-02-24 04:35:00
14890,2021-02-24 05:05:00
14891,2021-02-24 05:25:00
14892,2021-02-24 05:55:00
14893,2021-02-24 08:25:00
14894,2021-02-24 13:05:00
14895,2021-02-24 13:25:00
14896,2021-02-24 13:55:00
14897,2021-02-24 14:25:00
14898,2021-02-24 15:00:00
14899,2021-02-24 15:15:00
14900,2021-02-24 15:35:00
14901,2021-02-24 16:10:00
14902,2021-02-24 23:30:00
14903,2021-02-24 23:50:00
14904,2021-02-25 01:20:00
14905,2021-02-25 06:25:00
14906,2021-02-25 07:40:00
14907,2021-02-25 08:10:00
14908,2021-02-25 08:35:00
14909,2021-02-25 08:50:00
14910,2021-02-25 09:25:00
14911,2021-02-25 18:45:00
14912,2021-02-25 19:05:00
14913,2021-02-25 19:15:00
14914,2021-02-25 19:50:00
14915,2021-02-25 20:15:00
14916,2021-02-25 20:55:00
14917,2021-02-25 21:40:00
14918,2021-02-26 04:40:00
14919,2021-02-26 05:10:00
14920,2021-02-26 05:40:00
14921,2021-02-26 06:00:00
14922,2021-02-26 06:40:00
14923,2021-02-26 07:00:00
14924,2021-02-26 07:50:00
14925,2021-02-26 09:35:00
14926,2021-02-26 15:50:00
14927,2021-02-26 16:10:00
14928,2021-02-26 16:20:00
14929,2021-02-26 16:30:00
14930,2021-02-26 17:00:00
14931,2021-02-26 17:10:00
14932,2021-02-26 17:20:00
14933,2021-02-26 17:40:00
14934,2021-02-26 17:50:00
14935,2021-02-26 18:10:00
14936,2021-02-26 18:45:00
14937,2021-02-26 19:00:00
14938,2021-02-27 02:30:00
14939,2021-02-27 02:45:00
14940,2021-02-27 03:20:00
14941,2021-02-27 03:35:00
14942,2021-02-27 04:05:00
14943,2021-02-27 04:20:00
14944,2021-02-27 04:50:00
14945,2021-02-27 05:10:00
14946,2021-02-27 05:25:00
14947,2021-02-27 13:10:00
14948,2021-02-27 13:25:00
14949,2021-02-27 13:40:00
14950,2021-02-27 14:15:00
14951,2021-02-27 14:40:00
14952,2021-02-27 15:00:00
14953,2021-02-27 15:20:00
14954,2021-02-27 15:50:00
14955,2021-02-27 19:40:00
14956,2021-02-27 22:55:00
14957,2021-02-27 23:25:00
14958,2021-02-27 23:45:00
14959,2021-02-28 00:00:00
14960,2021-02-28 00:25:00
14961,2021-02-28 00:40:00
14962,2021-02-28 01:00:00
14963,2021-02-28 01:15:00
14964,2021-02-28 01:25:00
14965,2021-02-28 01:35:00
14966,2021-02-28 01:45:00
14967,2021-02-28 02:20:00
14968,2021-02-28 09:00:00
14969,2021-02-28 10:20:00
14970,2021-02-28 10:40:00
14971,2021-02-28 11:00:00
14972,2021-02-28 11:25:00
14973,2021-02-28 11:40:00
14974,2021-02-28 11:55:00
14975,2021-02-28 12:05:00
14976,2021-02-28 12:30:00
14977,2021-02-28 12:45:00
14978,2021-02-28 21:30:00
14979,2021-02-28 21:50:00
14980,2021-02-28 22:05:00
14981,2021-02-28 22:25:00
14982,2021-02-28 22:45:00
14983,2021-02-28 23:05:00
14984,2021-02-28 23:20:00
14985,2021-02-28 23:45:00
14986,2021-03-01 00:10:00
14987,2021-03-01 00:25:00
14988,2021-03-01 00:40:00
14989,2021-03-01 00:50:00
14990,2021-03-01 07:45:00
14991,2021-03-01 08:00:00
14992,2021-03-01 08:20:00
14993,2021-03-01 08:40:00
14994,2021-03-01 08:55:00
14995,2021-03-01 09:15:00
14996,2021-03-01 09:35:00
14997,2021-03-01 09:50:00
14998,2021-03-01 10:05:00
14999,2021-03-01 10:20:00
15000,2021-03-01 10:40:00
15001,2021-03-01 18:40:00
15002,2021-03-01 18:55:00
15003,2021-03-01 19:15:00
15004,2021-03-01 19:25:00
15005,2021-03-01 20:00:00
15006,2021-03-01 20:20:00
15007,2021-03-01 20:35:00
15008,2021-03-01 20:45:00
15009,2021-03-01 20:55:00
15010,2021-03-01 21:15:00
15011,2021-03-01 21:30:00
15012,2021-03-01 21:50:00
15013,2021-03-01 22:50:00
15014,2021-03-02 05:05:00
15015,2021-03-02 06:10:00
15016,2021-03-02 06:30:00
15017,2021-03-02 06:55:00
15018,2021-03-02 07:10:00
15019,2021-03-02 07:25:00
15020,2021-03-02 07:40:00
15021,2021-03-02 08:00:00
15022,2021-03-02 08:10:00
15023,2021-03-02 08:25:00
15024,2021-03-02 09:40:00
15025,2021-03-02 10:15:00
15026,2021-03-02 16:40:00
15027,2021-03-02 16:55:00
15028,2021-03-02 17:10:00
15029,2021-03-02 17:35:00
15030,2021-03-02 18:15:00
15031,2021-03-02 18:30:00
15032,2021-03-02 18:45:00
15033,2021-03-02 19:00:00
15034,2021-03-02 19:15:00
15035,2021-03-02 19:30:00
15036,2021-03-02 19:50:00
15037,2021-03-02 22:25:00
15038,2021-03-03 03:15:00
15039,2021-03-03 03:20:00
15040,2021-03-03 03:25:00
15041,2021-03-03 04:00:00
15042,2021-03-03 04:20:00
